Conference,Player,Class,Pos,School,G,MP,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,PTS,TRB,AST,STL,BLK,PER,WS,BPM
SEC,Myles Stute,FR,F,Vanderbilt,21,314,49,11,6,2,17,25,81,0.289,0.308,0.286,0.76,3.9,2.3,0.5,0.3,0.1,7.7,0.3,-1.5
SEC,Khadim Sy,SR,F,Mississippi,14,155,26,4,6,4,8,16,43,0.409,0.481,0.294,1,3.1,1.9,0.3,0.4,0.3,11.9,0.4,1.8
SEC,Jalen Tate,SR,F,Arkansas,32,943,123,123,34,13,84,97,352,0.485,0.541,0.342,0.713,11,3.8,3.8,1.1,0.4,15.5,3.1,4.2
SEC,Josh Taylor,FR,F,Georgia,7,19,11,0,1,1,4,5,2,0.25,0.25,,,0.3,1.6,0,0.1,0.1,0.3,0,-10.3
SEC,Cameron Thomas,FR,G,Louisiana State,29,986,98,42,25,6,49,40,668,0.406,0.464,0.325,0.882,23,3.4,1.4,0.9,0.2,24.1,4.5,6.3
SEC,Trey Thomas,FR,G,Vanderbilt,25,454,38,22,15,0,24,51,150,0.363,0.27,0.398,0.722,6,1.5,0.9,0.6,0,9.8,0.7,-0.1
SEC,JT Thor,FR,F,Auburn,27,622,136,23,22,37,42,55,253,0.44,0.53,0.297,0.741,9.4,5,0.9,0.8,1.4,18.3,2,4.7
SEC,Jeremiah Tilmon,SR,F,Missouri,24,663,174,21,19,34,50,72,298,0.614,0.614,,0.526,12.4,7.3,0.9,0.8,1.4,22.6,2.6,5.5
SEC,Jacob Toppin,SO,F,Kentucky,24,411,85,16,11,6,20,26,124,0.444,0.465,0.308,0.78,5.2,3.5,0.7,0.5,0.3,14.2,1.1,3.8
SEC,Connor Vanover,SO,F,Arkansas,29,469,131,14,13,51,21,37,184,0.452,0.568,0.324,0.952,6.3,4.5,0.5,0.4,1.8,21.1,2.1,8.3
SEC,Dimencio Vaughn,SR,G,Mississippi,16,109,24,4,6,1,15,19,27,0.357,0.5,0.167,0.385,1.7,1.5,0.3,0.4,0.1,3.2,0,-6.3
SEC,Santiago Vescovi,SO,G,Tennessee,27,789,101,84,32,1,51,62,235,0.388,0.439,0.373,0.816,8.7,3.7,3.1,1.2,0,13.4,2.7,5
SEC,Zach Walker,JR,G,Texas A&M,9,25,3,0,0,0,1,5,0,0,0,,,0,0.3,0,0,0,-3.6,0,-8.7
SEC,Kendall Wall,SR,F,Alabama,15,26,8,1,2,1,3,7,4,0.2,0.286,0,0,0.3,0.5,0.1,0.1,0.1,-2.1,0,-7.4
SEC,Jaykwon Walton,SO,F,Georgia,2,15,6,0,0,0,2,1,2,0,0,0,0.5,1,3,0,0,0,-5.3,-0.1,-16.7
SEC,Lance Ware,FR,F,Kentucky,21,254,62,6,6,11,19,41,41,0.406,0.406,,0.556,2,3,0.3,0.3,0.5,7.7,0.3,-0.6
SEC,Trendon Watford,SO,F,Louisiana State,28,968,207,82,31,17,74,70,457,0.48,0.512,0.316,0.651,16.3,7.4,2.9,1.1,0.6,20.2,3.3,5.1
SEC,Kareem Watkins,FR,G,Kentucky,1,2,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
SEC,Torrence Watson,JR,G,Missouri,22,158,13,3,5,1,4,12,40,0.324,0.333,0.323,0.667,1.8,0.6,0.1,0.2,0,8.5,0.3,2.4
SEC,Drew Weikert,JR,G,Vanderbilt,2,12,3,2,0,0,1,1,2,0.333,1,0,,1,1.5,1,0,0,7.7,0,-6.6
SEC,Riley Welch,SR,G,Kentucky,3,6,1,0,1,0,1,1,0,,,,,0,0.3,0,0.3,0,-0.2,0,-1.3
SEC,Sahvir Wheeler,SO,G,Georgia,26,906,100,193,44,1,115,70,364,0.399,0.453,0.225,0.738,14,3.8,7.4,1.7,0,14.1,1.7,0.3
SEC,Romello White,SR,F,Mississippi,28,779,168,28,13,36,60,79,320,0.649,0.663,0,0.71,11.4,6,1,0.5,1.3,21.6,3.6,5.6
SEC,Mwani Wilkinson,FR,F,Louisiana State,27,459,72,16,18,13,12,55,96,0.784,0.826,0.4,0.7,3.6,2.7,0.6,0.7,0.5,15.7,1.6,6.3
SEC,Jaylin Williams,FR,F,Arkansas,26,414,121,21,12,18,24,50,96,0.478,0.565,0.304,0.742,3.7,4.7,0.8,0.5,0.7,14,1.4,4.7
SEC,Jaylin Williams,SO,F,Auburn,27,715,127,54,18,39,49,66,295,0.518,0.646,0.34,0.633,10.9,4.7,2,0.7,1.4,18.9,2.4,6.6
SEC,Jordan Wilmore,FR,F,Missouri,5,21,6,1,0,0,2,6,4,0.5,0.5,,,0.8,1.2,0.2,0,0,2.7,0,-4.5
SEC,Seventh Woods,SR,G,South Carolina,18,342,30,35,20,1,35,39,97,0.368,0.425,0.185,0.667,5.4,1.7,1.9,1.1,0.1,6,-0.2,-3.9
SEC,Jordan Wright,SO,G,Vanderbilt,23,562,104,48,26,8,51,54,201,0.487,0.504,0.432,0.646,8.7,4.5,2.1,1.1,0.3,16.1,1.4,3
Big-10,Justin Ahrens,JR,F,Ohio State,31,567,59,11,16,7,11,38,177,0.433,0.571,0.425,0.7,5.7,1.9,0.4,0.5,0.2,14.1,1.7,7.7
Big-10,Teddy Allen,JR,F,Nebraska,22,598,104,38,28,1,54,48,362,0.449,0.497,0.376,0.691,16.5,4.7,1.7,1.3,0,20.7,1.7,6.2
Big-10,Trevor Anderson,SR,G,Wisconsin,29,411,41,36,6,0,13,23,91,0.532,0.526,0.542,0.667,3.1,1.4,1.2,0.2,0,12.7,1.3,4.2
Big-10,Eduardo Andre,FR,C,Nebraska,20,176,43,9,5,5,9,41,53,0.647,0.647,,0.45,2.7,2.2,0.5,0.3,0.3,14.4,0.5,-0.5
Big-10,Austin Ash,JR,G,Iowa,9,21,4,2,1,0,0,1,15,0.4,0.5,0.333,,1.7,0.4,0.2,0.1,0,26.1,0.1,3.1
Big-10,Chase Audige,SO,G,Northwestern,24,677,88,44,37,10,55,70,295,0.404,0.453,0.339,0.544,12.3,3.7,1.8,1.5,0.4,13.8,1,2.8
Big-10,Eric Ayala,JR,G,Maryland,29,975,124,63,34,4,48,40,438,0.437,0.55,0.337,0.831,15.1,4.3,2.2,1.2,0.1,20,3.8,7.1
Big-10,Michael Baer,SR,F,Iowa,7,10,2,0,1,1,0,2,2,1,1,,,0.3,0.3,0,0.1,0.1,20.1,0,9
Big-10,C.J. Baird,SR,F,Michigan,4,11,0,1,0,0,0,1,2,0,0,0,1,0.5,0,0.3,0,0,-0.2,0,-4.2
Big-10,Geo Baker,SR,G,Rutgers,25,780,77,79,30,11,43,56,259,0.409,0.517,0.303,0.75,10.4,3.1,3.2,1.2,0.4,13.9,1.8,4.8
Big-10,Dalano Banton,SO,G,Nebraska,27,736,159,105,26,25,67,56,258,0.411,0.507,0.247,0.659,9.6,5.9,3.9,1,0.9,16.1,1.7,4.7
Big-10,Carson Barrett,FR,G,Purdue,1,2,1,0,0,0,0,0,1,,,,0.5,1,1,0,0,0,25.4,0,5.5
Big-10,Robbie Beran,SO,F,Northwestern,24,484,65,26,7,10,15,62,136,0.444,0.549,0.351,0.667,5.7,2.7,1.1,0.3,0.4,11.5,1.2,1.5
Big-10,Ty Berry,FR,G,Northwestern,22,318,33,19,18,3,11,24,112,0.402,0.483,0.365,0.6,5.1,1.5,0.9,0.8,0.1,15.3,0.9,4.1
Big-10,Giorgi Bezhanishvili,JR,F,Illinois,31,449,83,13,7,10,28,57,159,0.545,0.547,0.5,0.629,5.1,2.7,0.4,0.2,0.3,14.6,1.5,3.3
Big-10,Marcus Bingham,JR,F,Michigan State,28,321,90,9,16,39,11,44,99,0.5,0.523,0,0.738,3.5,3.2,0.3,0.6,1.4,22.2,1.4,8.5
Big-10,Jordan Bohannon,SR,G,Iowa,31,905,96,135,16,0,44,35,328,0.389,0.385,0.39,0.889,10.6,3.1,4.4,0.5,0,16.2,3.1,6.1
Big-10,Benjamin Bosmans-Verdonk,FR,F,Illinois,8,18,3,0,0,0,1,0,2,0.333,0.333,,,0.3,0.4,0,0,0,1.5,0,-3
Big-10,Jade Brahmbhatt,SO,G,Maryland,1,2,0,0,0,0,0,2,3,0.5,,0.5,,3,0,0,0,0,44.2,0,
Big-10,Izaiah Brockington,JR,G,Penn State,25,743,123,43,24,6,42,50,315,0.43,0.459,0.279,0.841,12.6,4.9,1.7,1,0.2,16.3,1.9,3.9
Big-10,Eli Brooks,SR,G,Michigan,27,839,85,84,29,6,29,30,256,0.426,0.451,0.396,0.909,9.5,3.1,3.1,1.1,0.2,15.8,3.2,7.7
Big-10,Nick Brooks,SR,G,Rutgers,3,5,1,0,0,0,0,0,2,0.5,1,0,,0.7,0.3,0,0,0,21.1,0,-1.9
Big-10,Chaundee Brown,SR,G,Michigan,28,578,87,18,4,7,21,43,225,0.488,0.571,0.419,0.69,8,3.1,0.6,0.1,0.3,16.1,2.2,6.4
Big-10,Eugene Brown,FR,G,Ohio State,29,179,37,6,3,4,4,10,35,0.351,0.5,0.28,0.5,1.2,1.3,0.2,0.1,0.1,10.4,0.3,5.1
Big-10,Gabe Brown,JR,F,Michigan State,25,517,68,13,10,13,16,19,179,0.471,0.544,0.42,0.882,7.2,2.7,0.5,0.4,0.5,15.8,1.5,5.5
Big-10,Boo Buie,SO,G,Northwestern,24,646,55,96,15,1,48,52,248,0.369,0.38,0.36,0.782,10.3,2.3,4,0.6,0,13.4,1.4,1.5
Big-10,Trent Buttrick,SR,F,Penn State,25,333,76,13,13,9,22,53,76,0.394,0.5,0.348,0.727,3,3,0.5,0.5,0.4,10.9,0.6,2.4
Big-10,Cooper Bybee,SR,G,Indiana,2,2,0,0,0,0,0,0,2,0,,0,1,1,0,0,0,0,33.8,0,11.6
Big-10,Ben Carlson,FR,F,Wisconsin,7,64,6,4,1,3,1,10,20,0.545,0.625,0.333,0.875,2.9,0.9,0.6,0.1,0.4,17.8,0.3,3.3
Big-10,Marcus Carr,JR,G,Minnesota,29,1038,115,141,38,4,68,66,563,0.385,0.433,0.317,0.799,19.4,4,4.9,1.3,0.1,20.7,3.8,7.1
Big-10,Nathan Childress,SO,F,Indiana,4,5,2,0,1,0,0,0,0,,,,,0,0.5,0,0.3,0,19.6,0,10.9
Big-10,Kofi Cockburn,SO,C,Illinois,31,837,293,5,10,40,54,78,548,0.654,0.654,,0.553,17.7,9.5,0.2,0.3,1.3,31.5,5.5,9.6
Big-10,Hunt Conroy,SR,G,Minnesota,3,4,1,0,0,0,0,0,0,,,,,0,0.3,0,0,0,4,0,-1.5
Big-10,Steven Crowl,FR,F,Wisconsin,12,39,9,2,0,1,3,9,8,0.5,0.571,0,,0.7,0.8,0.2,0,0.1,7.6,0.1,-6.4
Big-10,Andre Curbelo,FR,G,Illinois,31,668,123,129,28,3,80,84,282,0.498,0.553,0.161,0.728,9.1,4,4.2,0.9,0.1,18.1,2.6,5.9
Big-10,Eric Curry,SR,F,Minnesota,29,458,89,24,24,7,25,56,106,0.442,0.514,0.19,0.621,3.7,3.1,0.8,0.8,0.2,11.8,0.9,2.6
Big-10,Jansen Davidson,SR,G,Ohio State,2,7,1,0,0,0,1,0,3,0,0,,0.75,1.5,0.5,0,0,0,8,0,-5.7
Big-10,Austin Davis,SR,F,Michigan,23,257,65,6,4,3,19,50,125,0.705,0.705,,0.556,5.4,2.8,0.3,0.2,0.1,22.3,1.3,5.1
Big-10,Johnny Davis,FR,G,Wisconsin,31,753,128,35,34,18,34,66,218,0.441,0.453,0.389,0.727,7,4.1,1.1,1.1,0.6,14.7,2.1,5
Big-10,Jordan Davis,FR,G,Wisconsin,13,19,1,0,0,0,1,0,8,0.5,1,0.4,,0.6,0.1,0,0,0,13.8,0,4.8
Big-10,Brad Davison,SR,G,Wisconsin,31,960,109,73,33,0,27,72,311,0.345,0.275,0.389,0.868,10,3.5,2.4,1.1,0,14.3,3.1,5.3
Big-10,Ibrahima Diallo,SO,F,Ohio State,5,10,4,0,0,1,0,0,1,0,0,,0.25,0.2,0.8,0,0,0.2,9.7,0,-5
Big-10,Hunter Dickinson,FR,C,Michigan,28,727,206,25,9,40,64,71,394,0.598,0.607,0,0.739,14.1,7.4,0.9,0.3,1.4,25.8,3.8,7.5
Big-10,Roy Dixon,SO,G,Northwestern,3,6,1,0,1,0,2,0,0,0,0,,,0,0.3,0,0.3,0,-30.7,-0.1,-47.5
Big-10,Marcus Dockery,FR,G,Maryland,14,51,4,1,1,0,0,1,19,0.778,1,0.6,0.4,1.4,0.3,0.1,0.1,0,20.7,0.2,7
Big-10,Caleb Dorsey,FR,G,Penn State,5,11,2,0,0,0,2,1,6,0.5,,0.5,,1.2,0.4,0,0,0,17.1,0,9.3
Big-10,Ayo Dosunmu,JR,G,Illinois,28,984,177,147,31,6,93,58,564,0.488,0.511,0.39,0.783,20.1,6.3,5.3,1.1,0.2,24,5.1,9.5
Big-10,Mamadou Doucoure,SR,F,Rutgers,11,61,14,0,3,0,0,13,14,0.5,0.5,,0.5,1.3,1.3,0,0.3,0,13,0.2,0.8
Big-10,Myles Dread,JR,G,Penn State,23,558,45,26,15,7,19,50,169,0.359,0.423,0.346,0.75,7.3,2,1.1,0.7,0.3,10.4,1,3.2
Big-10,Aljami Durham,SR,G,Indiana,26,845,81,67,14,3,36,66,293,0.388,0.395,0.38,0.786,11.3,3.1,2.6,0.5,0.1,13.3,2.2,3.9
Big-10,Zach Edey,FR,C,Purdue,28,411,124,10,4,30,38,64,243,0.597,0.597,,0.714,8.7,4.4,0.4,0.1,1.1,28.9,2.2,6.6
Big-10,Jaron Faulds,SR,F,Michigan,10,27,5,1,0,0,1,8,4,0.222,0.222,,,0.4,0.5,0.1,0,0,-2.9,0,-12.1
Big-10,Aleem Ford,SR,F,Wisconsin,31,818,131,34,19,16,29,63,269,0.406,0.486,0.341,0.781,8.7,4.2,1.1,0.6,0.5,14.1,2.3,5.1
Big-10,Armaan Franklin,SO,G,Indiana,22,662,91,47,26,5,48,61,250,0.429,0.432,0.424,0.741,11.4,4.1,2.1,1.2,0.2,14.5,1.6,4.2
Big-10,Trent Frazier,SR,G,Illinois,31,1044,85,85,39,4,46,77,315,0.4,0.462,0.362,0.831,10.2,2.7,2.7,1.3,0.1,12.5,3.5,6.3
Big-10,CJ Fredrick,SO,G,Iowa,27,666,29,52,10,4,10,25,203,0.474,0.474,0.474,0.676,7.5,1.1,1.9,0.4,0.1,13.5,1.9,4.6
Big-10,Sam Freeman,SO,C,Minnesota,18,124,27,2,1,6,8,19,19,0.5,0.5,,0.625,1.1,1.5,0.1,0.1,0.3,7.4,0.1,-1.8
Big-10,Matt Frost,SO,F,Purdue,2,5,0,1,0,0,0,0,5,1,1,1,,2.5,0,0.5,0,0,64.2,0.1,42.1
Big-10,Both Gach,JR,G,Minnesota,29,657,106,56,17,2,46,48,197,0.401,0.505,0.276,0.808,6.8,3.7,1.9,0.6,0.1,11.3,1.1,1.1
Big-10,Anthony Gaines,JR,G,Northwestern,24,499,104,26,15,7,23,49,94,0.432,0.479,0.346,0.7,3.9,4.3,1.1,0.6,0.3,10.6,1.1,2.6
Big-10,Trey Galloway,FR,G,Indiana,25,490,47,39,11,1,25,45,90,0.417,0.569,0.182,0.737,3.6,1.9,1.6,0.4,0,7.3,0.6,0
Big-10,Luka Garza,SR,F,Iowa,31,975,271,54,21,50,47,70,747,0.553,0.581,0.44,0.709,24.1,8.7,1.7,0.7,1.6,35.6,6.9,13.7
Big-10,Jordan Geronimo,FR,F,Indiana,21,170,37,5,6,2,10,22,47,0.514,0.556,0.4,0.278,2.2,1.8,0.2,0.3,0.1,11.9,0.3,2.3
Big-10,Mason Gillis,FR,F,Purdue,28,622,114,37,12,2,31,64,146,0.465,0.6,0.352,0.814,5.2,4.1,1.3,0.4,0.1,12.9,1.9,4.1
Big-10,Carter Gilmore,FR,F,Wisconsin,9,17,3,0,0,0,0,2,2,0.2,1,0,,0.2,0.3,0,0,0,-4.1,0,-12.2
Big-10,DJ Gordon,FR,G,Penn State,6,21,5,0,0,0,1,6,3,0.111,0.333,0,0.2,0.5,0.8,0,0,0,-15.5,-0.1,-22.5
Big-10,James Graham III,,F,Maryland,8,36,10,1,0,0,3,2,10,0.364,1,0.222,,1.3,1.3,0.1,0,0,5.7,0,-11.9
Big-10,Jacob Grandison,JR,G,Illinois,30,458,102,38,16,2,23,35,139,0.526,0.611,0.415,0.957,4.6,3.4,1.3,0.5,0.1,18,2.1,9.8
Big-10,Ryan Greer,JR,G,Northwestern,23,300,32,34,5,1,13,19,63,0.5,0.516,0.471,0.875,2.7,1.4,1.5,0.2,0,11.3,0.7,3.3
Big-10,Zach Griffith,SR,F,Illinois,7,22,6,0,0,0,1,1,4,1,1,,,0.6,0.9,0,0,0,11.2,0.1,5.4
Big-10,Malik Hall,SO,F,Michigan State,28,491,117,35,10,5,25,33,139,0.489,0.529,0.364,0.695,5,4.2,1.3,0.4,0.2,16.2,1.5,5.3
Big-10,Jairus Hamilton,JR,F,Maryland,31,635,73,21,9,3,23,64,201,0.449,0.475,0.43,0.653,6.5,2.4,0.7,0.3,0.1,12,1.6,2.5
Big-10,Jermaine Hamlin,SO,C,Illinois,8,24,3,0,0,1,1,5,8,0.667,0.667,,0.5,1,0.4,0,0,0.1,9.6,0.1,0.4
Big-10,Ron Harper,JR,G,Rutgers,27,863,158,42,18,17,31,52,401,0.441,0.543,0.31,0.736,14.9,5.9,1.6,0.7,0.6,19.7,3.2,6.6
Big-10,John Harrar,SR,F,Penn State,25,619,219,33,15,8,34,76,219,0.549,0.553,0,0.689,8.8,8.8,1.3,0.6,0.3,22.1,2.6,5.6
Big-10,Hakim Hart,SO,G,Maryland,31,790,110,59,24,5,29,45,219,0.452,0.588,0.33,0.76,7.1,3.5,1.9,0.8,0.2,14.9,2.5,4.7
Big-10,Joey Hauser,SO,F,Michigan State,28,601,157,40,12,6,52,74,271,0.475,0.612,0.34,0.721,9.7,5.6,1.4,0.4,0.2,18,1.9,4.9
Big-10,Coleman Hawkins,FR,F,Illinois,25,157,21,11,2,9,6,16,36,0.345,0.438,0.231,0.684,1.4,0.8,0.4,0.1,0.4,11.6,0.5,6.4
Big-10,Joe Hedstrom,SO,C,Wisconsin,9,15,3,0,0,0,0,4,4,0.25,0,1,0.5,0.4,0.3,0,0,0,6.9,0,-9.9
Big-10,Aaron Henry,JR,F,Michigan State,28,910,158,101,37,36,80,61,430,0.449,0.493,0.296,0.762,15.4,5.6,3.6,1.3,1.3,20.1,2.7,7.9
Big-10,Carter Higginbottom,SO,G,Wisconsin,9,10,0,1,1,0,2,1,0,0,0,,0,0,0,0.1,0.1,0,-28.4,-0.1,-18.7
Big-10,Nicolas Hobbs,SR,G,Iowa,1,1,0,0,1,0,0,0,0,0,,0,,0,0,0,1,0,15.9,0,11.8
Big-10,A.J. Hoggard,FR,G,Michigan State,26,344,49,51,9,5,28,31,64,0.307,0.351,0.167,0.6,2.5,1.9,2,0.3,0.2,6.4,0.1,-0.5
Big-10,Jack Hoiberg,JR,G,Michigan State,14,44,3,5,0,0,2,4,7,0.154,0.286,0,0.429,0.5,0.2,0.4,0,0,-3.3,-0.1,-9.4
Big-10,Harrison Hookfin,JR,F,Ohio State,4,12,4,0,0,0,1,4,6,0.5,0.6,0,,1.5,1,0,0,0,14.5,0,-8
Big-10,Jace Howard,FR,G,Michigan,11,34,4,0,0,0,3,5,12,0.429,0.4,0.5,0.5,1.1,0.4,0,0,0,4.1,0,-5
Big-10,Eric Hunter,JR,G,Purdue,24,734,53,67,26,5,41,48,204,0.371,0.442,0.272,0.809,8.5,2.2,2.8,1.1,0.2,10.7,1.4,2.3
Big-10,Jerome Hunter,SO,F,Indiana,25,489,75,15,9,3,22,49,157,0.434,0.54,0.342,0.519,6.3,3,0.6,0.4,0.1,11.1,0.9,2.3
Big-10,Isaiah Ihnen,SO,F,Minnesota,29,414,102,16,9,21,13,36,82,0.318,0.538,0.22,0.789,2.8,3.5,0.6,0.3,0.7,11.9,0.8,3.1
Big-10,Jaden Ivey,FR,G,Purdue,23,557,76,43,17,16,31,39,256,0.399,0.508,0.258,0.726,11.1,3.3,1.9,0.7,0.7,18.3,1.9,6.7
Big-10,Steven Izzo,SO,G,Michigan State,8,11,1,1,0,0,3,1,0,0,0,0,,0,0.1,0.1,0,0,-23.3,-0.1,-27.2
Big-10,Zeb Jackson,FR,G,Michigan,16,85,12,6,0,0,6,6,16,0.192,0.231,0.154,0.571,1,0.8,0.4,0,0,-2.2,-0.1,-8.5
Big-10,Trayce Jackson-Davis,SO,F,Indiana,27,925,243,39,20,38,59,58,516,0.517,0.517,,0.655,19.1,9,1.4,0.7,1.4,26.6,4.3,8.4
Big-10,Musa Jallow,JR,G,Ohio State,26,406,56,17,10,11,16,55,76,0.508,0.698,0.056,0.565,2.9,2.2,0.7,0.4,0.4,9.3,0.7,2.7
Big-10,Brandon Johns Jr,JR,F,Michigan,28,362,64,14,9,12,28,38,138,0.527,0.569,0.368,0.795,4.9,2.3,0.5,0.3,0.4,17.7,1.4,5.8
Big-10,Brandon Johnson,SR,F,Minnesota,28,723,176,19,23,19,20,71,248,0.461,0.553,0.255,0.714,8.9,6.3,0.7,0.8,0.7,18.1,2.6,5.5
Big-10,Dallion Johnson,FR,G,Penn State,8,14,3,1,0,0,0,1,5,0.286,1,0.167,,0.6,0.4,0.1,0,0,10.1,0,1.2
Big-10,Myles Johnson,JR,F,Rutgers,28,692,239,22,32,68,34,72,223,0.628,0.628,,0.435,8,8.5,0.8,1.1,2.4,25.2,3.3,9.3
Big-10,Meechie Johnson Jr.,,G,Ohio State,17,98,7,3,3,1,5,6,21,0.389,0.167,0.5,0.167,1.2,0.4,0.2,0.2,0.1,6.5,0.1,2.7
Big-10,Jaden Jones,,G,Rutgers,4,11,1,3,0,0,0,0,3,0.167,0,0.5,,0.8,0.3,0.8,0,0,9.7,0,4.7
Big-10,Myreon Jones,JR,G,Penn State,25,757,67,51,32,3,29,34,382,0.394,0.394,0.395,0.773,15.3,2.7,2,1.3,0.1,19.4,2.6,8
Big-10,Gabe Kalscheur,JR,G,Minnesota,21,645,61,37,16,3,30,44,194,0.316,0.416,0.245,0.86,9.2,2.9,1.8,0.8,0.1,9.3,0.8,0.4
Big-10,Patrick Kelly,FR,F,Penn State,5,11,2,1,0,1,0,0,0,0,0,0,,0,0.4,0.2,0,0.2,3.7,0,1.1
Big-10,Zed Key,FR,F,Ohio State,31,362,105,9,3,22,24,60,160,0.616,0.616,,0.551,5.2,3.4,0.3,0.1,0.7,23.3,1.6,4.7
Big-10,Thomas Kithier,JR,F,Michigan State,26,281,64,18,4,4,12,62,62,0.65,0.65,,0.769,2.4,2.5,0.7,0.2,0.2,13.6,0.9,1.3
Big-10,Miller Kopp,JR,F,Northwestern,24,756,73,27,24,3,35,34,270,0.396,0.452,0.33,0.848,11.3,3,1.1,1,0.1,12.4,1.5,1.8
Big-10,Trevor Lakes,SR,F,Nebraska,14,135,16,5,1,1,2,4,45,0.375,0.75,0.333,0.75,3.2,1.1,0.4,0.1,0.1,12.1,0.3,0.2
Big-10,Khristian Lander,FR,G,Indiana,26,262,21,30,9,4,26,31,55,0.257,0.231,0.273,0.875,2.1,0.8,1.2,0.3,0.2,2.8,-0.2,-2.6
Big-10,Joshua Langford,SR,G,Michigan State,27,757,96,48,16,9,39,60,262,0.377,0.4,0.343,0.745,9.7,3.6,1.8,0.6,0.3,11.5,1.3,2.2
Big-10,Anthony Leal,FR,G,Indiana,20,232,27,20,9,1,11,14,32,0.313,0.5,0.3,0.6,1.6,1.4,1,0.5,0.1,8.2,0.3,3
Big-10,E.J. Liddell,SO,F,Ohio State,29,854,193,52,19,31,47,86,469,0.474,0.518,0.338,0.746,16.2,6.7,1.8,0.7,1.1,25.6,4.2,8.6
Big-10,Brandon Lieb,FR,C,Illinois,5,12,6,1,0,1,3,0,4,0.143,0.143,,1,0.8,1.2,0.2,0,0.2,4.5,0,-21.7
Big-10,Isaiah Livers,SR,F,Michigan,23,727,138,46,13,17,26,37,301,0.457,0.486,0.431,0.87,13.1,6,2,0.6,0.7,20.5,3.6,10.4
Big-10,Daniel Lobach,FR,F,Rutgers,2,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-3.4
Big-10,Foster Loyer,JR,G,Michigan State,19,316,30,44,4,1,12,27,79,0.294,0.188,0.327,0.88,4.2,1.6,2.3,0.2,0.1,11.1,0.7,0.6
Big-10,Seth Lundy,SO,F,Penn State,25,595,104,19,18,14,33,55,252,0.385,0.462,0.32,0.813,10.1,4.2,0.8,0.7,0.6,15.3,1.4,3.9
Big-10,Mawot Mag,FR,F,Rutgers,12,70,13,1,2,1,4,5,24,0.625,0.692,0.333,0.5,2,1.1,0.1,0.2,0.1,16.4,0.2,1.8
Big-10,Julius Marble,SO,F,Michigan State,27,252,57,2,3,4,19,60,109,0.577,0.571,1,0.684,4,2.1,0.1,0.1,0.1,14.6,0.7,-1.4
Big-10,Chol Marial,SO,C,Maryland,18,112,19,2,1,11,9,13,29,0.37,0.474,0.125,0.5,1.6,1.1,0.1,0.1,0.6,8.9,0.1,-3.5
Big-10,Chase Martin,FR,G,Purdue,2,5,1,0,1,0,0,0,0,0,,0,,0,0.5,0,0.5,0,6.8,0,2.2
Big-10,Dom Martinelli,FR,G,Northwestern,4,9,4,1,0,0,0,0,6,1,1,,1,1.5,1,0.3,0,0,57.8,0.1,15
Big-10,Jamal Mashburn,FR,G,Minnesota,29,641,45,45,12,3,30,42,237,0.35,0.391,0.276,0.796,8.2,1.6,1.6,0.4,0.1,9.4,0.6,0.3
Big-10,Montez Mathis,JR,G,Rutgers,28,593,78,22,19,8,30,66,231,0.383,0.426,0.297,0.574,8.3,2.8,0.8,0.7,0.3,11.9,1,-0.3
Big-10,Lat Mayen,SO,F,Nebraska,27,691,123,17,13,15,41,69,233,0.396,0.493,0.348,0.778,8.6,4.6,0.6,0.5,0.6,10.7,1.1,1.7
Big-10,Connor McCaffery,JR,G,Iowa,31,706,97,112,19,2,30,81,101,0.324,0.405,0.277,0.586,3.3,3.1,3.6,0.6,0.1,9,1.4,1.9
Big-10,Patrick McCaffery,FR,F,Iowa,31,452,83,28,11,12,13,20,162,0.438,0.5,0.302,0.707,5.2,2.7,0.9,0.4,0.4,17.1,1.5,4.5
Big-10,Kyle McCloskey,JR,G,Penn State,8,32,6,2,3,0,1,1,5,0.2,0.25,0,0.5,0.6,0.8,0.3,0.4,0,10.4,0,5.7
Big-10,Caleb McConnell,JR,G,Rutgers,20,457,86,31,29,7,17,47,114,0.317,0.378,0.204,0.8,5.7,4.3,1.6,1.5,0.4,11.7,0.8,4.5
Big-10,Aidan McCool,FR,G,Maryland,2,3,0,1,0,0,0,1,2,,,,1,1,0,0.5,0,0,47.6,0,-3.4
Big-10,Trey McGowens,JR,G,Nebraska,27,766,105,63,38,4,62,70,288,0.391,0.402,0.367,0.657,10.7,3.9,2.3,1.4,0.1,12.3,1.2,1
Big-10,Walt McGrory,SR,G,Wisconsin,1,1,0,0,0,0,0,1,0,,,,,0,0,0,0,0,-18.2,0,-25.7
Big-10,Adam Miller,FR,G,Illinois,31,792,86,25,18,1,33,71,258,0.391,0.494,0.34,0.684,8.3,2.8,0.8,0.6,0,9.5,2,3.2
Big-10,Martice Mitchell,FR,F,Minnesota,7,23,2,0,1,0,0,6,9,0.5,1,0.25,1,1.3,0.3,0,0.1,0,14.2,0.1,1.8
Big-10,Reese Mona,SR,G,Maryland,25,153,16,15,1,0,6,18,10,0.429,0.667,0.25,0.273,0.4,0.6,0.6,0,0,4.5,0.2,-1.2
Big-10,Darryl Morsell,SR,G,Maryland,30,883,121,85,26,17,61,67,269,0.486,0.563,0.255,0.609,9,4,2.8,0.9,0.6,14,2.1,3.8
